StudentID,Subject,July,August,September,October,November,December,SubjectAverage,OverallAverage
0140,CBCA202,88,91,77,88,86,86,86,87
0140,CBCA203,85,86,93,88,96,90,90,87
0140,CBCA204,85,81,87,86,80,87,84,87
0141,CBCA201,68,75,73,72,82,72,74,73
0141,CBCA202,64,71,65,81,83,71,73,73
0141,CBCA203,68,69,72,68,81,77,73,73
0141,CBCA204,75,62,81,72,64,76,72,73
0142,CBCA201,91,90,84,90,99,90,91,93
0142,CBCA202,100,95,92,95,100,86,95,93
0142,CBCA203,85,100,96,87,99,92,93,93
0142,CBCA204,86,92,100,100,88,90,93,93
0143,CBCA201,92,89,88,90,91,100,92,90
0143,CBCA202,79,90,92,89,93,95,90,90
0143,CBCA203,84,90,93,95,86,92,90,90
0143,CBCA204,92,92,82,81,99,94,90,90
0144,CBCA201,51,49,52,47,58,54,52,51
0144,CBCA202,49,43,54,51,58,56,52,51
0144,CBCA203,47,52,56,55,46,60,53,51
0144,CBCA204,51,45,55,53,46,43,49,51
0145,CBCA201,0,4,2,5,2,4,3,3
0145,CBCA202,4,10,3,0,0,5,4,3
0145,CBCA203,0,8,1,0,9,1,3,3
0145,CBCA204,4,0,2,2,0,2,2,3
0146,CBCA201,56,66,65,50,59,59,59,61
0146,CBCA202,63,64,63,53,58,69,62,61
0146,CBCA203,69,66,54,66,61,59,63,61
0146,CBCA204,60,56,60,62,62,57,60,61
0147,CBCA201,34,28,35,30,35,34,33,32
0147,CBCA202,23,32,32,41,31,31,32,32
0147,CBCA203,34,25,33,32,32,29,31,32
0147,CBCA204,34,27,26,28,34,40,32,32
0148,CBCA201,89,88,93,96,100,100,94,96
0148,CBCA202,94,100,88,97,92,100,95,96
0148,CBCA203,97,98,98,99,92,92,96,96
0148,CBCA204,96,95,97,99,99,93,97,96
0149,CBCA201,49,49,44,50,40,48,47,44
0149,CBCA202,40,40,41,49,46,45,44,44
0149,CBCA203,41,38,41,47,45,38,42,44
0149,CBCA204,45,44,40,42,44,47,44,44
0150,CBCA201,67,79,85,82,70,73,76,74
0150,CBCA202,73,82,67,74,74,79,75,74
0150,CBCA203,68,76,68,74,74,81,74,74
0150,CBCA204,81,72,65,70,77,76,74,74
0151,CBCA201,61,59,56,67,55,61,60,61
0151,CBCA202,55,51,62,64,65,63,60,61
0151,CBCA203,61,70,67,56,51,68,62,61
0151,CBCA204,51,64,60,65,60,64,61,61
0152,CBCA201,68,63,58,70,70,66,66,67
0152,CBCA202,71,66,65,69,78,68,70,67
0152,CBCA203,68,69,70,70,54,68,67,67
0152,CBCA204,60,67,63,68,64,70,65,67
0153,CBCA201,87,96,82,93,88,95,90,91
0153,CBCA202,93,99,89,91,88,90,92,91
0153,CBCA203,95,98,83,87,90,89,90,91
0153,CBCA204,92,93,89,90,98,100,94,91
0154,CBCA201,30,41,37,37,42,49,39,39
0154,CBCA202,42,37,38,39,36,45,40,39
0154,CBCA203,27,42,40,33,37,29,35,39
0154,CBCA204,36,45,44,45,34,40,41,39
0155,CBCA201,89,84,82,84,94,79,85,85
0155,CBCA202,90,85,95,85,82,77,86,85
0155,CBCA203,88,74,84,90,86,77,83,85
0155,CBCA204,87,83,78,82,87,95,85,85
0156,CBCA201,44,43,46,34,50,45,44,44
0156,CBCA202,48,48,45,46,45,41,46,44
0156,CBCA203,48,35,54,37,45,40,43,44
0156,CBCA204,42,35,43,53,50,33,43,44
0157,CBCA201,53,43,52,42,41,40,45,46
0157,CBCA202,46,46,51,48,47,53,49,46
0157,CBCA203,47,49,40,48,40,49,46,46
0157,CBCA204,55,52,44,46,45,37,47,46
0158,CBCA201,100,100,99,92,93,100,97,97
0158,CBCA202,93,93,94,90,92,100,94,97
0158,CBCA203,99,100,97,100,100,100,99,97
0158,CBCA204,100,100,100,97,100,100,100,97
0159,CBCA201,44,53,53,60,56,46,52,53
0159,CBCA202,50,61,59,47,52,53,54,53
0159,CBCA203,52,50,48,60,42,51,51,53
0159,CBCA204,58,48,55,56,53,58,55,53
0160,CBCA201,61,64,55,69,62,63,62,65
0160,CBCA202,66,61,73,72,55,73,67,65
0160,CBCA203,63,58,65,62,73,64,64,65
0160,CBCA204,73,65,69,64,64,65,67,65
0161,CBCA201,50,47,53,45,49,41,48,50
0161,CBCA202,45,53,53,51,48,58,51,50
0161,CBCA203,53,52,53,44,41,46,48,50
0161,CBCA204,54,48,54,53,53,56,53,50
0162,CBCA201,63,62,74,60,70,63,65,67
0162,CBCA202,66,70,69,74,68,78,71,67
0162,CBCA203,68,70,67,62,63,72,67,67
0162,CBCA204,61,63,69,59,68,70,65,67
0163,CBCA201,90,91,85,86,87,82,87,90
0163,CBCA202,90,95,91,83,90,89,90,90
0163,CBCA203,94,90,89,99,89,89,92,90
0163,CBCA204,98,96,92,90,90,89,93,90
0164,CBCA201,59,55,64,65,69,68,63,60
0164,CBCA202,57,63,63,62,61,57,61,60
0164,CBCA203,67,55,55,48,57,62,57,60
0164,CBCA204,56,66,61,62,54,61,60,60
0165,CBCA201,61,62,66,59,63,63,62,60
0165,CBCA202,59,63,56,63,59,60,60,60
0165,CBCA203,53,60,54,64,63,60,59,60
0165,CBCA204,57,62,57,58,64,58,59,60
0166,CBCA201,42,52,51,53,58,62,53,54
0166,CBCA202,61,51,57,62,57,53,57,54
0166,CBCA203,55,63,53,48,61,48,55,54
0166,CBCA204,49,59,46,50,48,50,50,54
0167,CBCA201,24,14,26,16,14,20,19,20
0167,CBCA202,27,20,21,21,24,20,22,20
0167,CBCA203,15,29,13,18,20,24,20,20
0167,CBCA204,17,20,22,18,24,23,21,20
0168,CBCA201,59,57,64,54,63,48,58,58
0168,CBCA202,52,64,46,60,60,59,57,58
0168,CBCA203,62,60,56,60,52,60,58,58
0168,CBCA204,59,59,65,54,61,57,59,58
0169,CBCA201,81,71,73,81,72,87,78,79
0169,CBCA202,79,79,80,80,78,80,79,79
0169,CBCA203,80,76,78,75,85,79,79,79
0169,CBCA204,69,71,82,82,80,87,79,79
0170,CBCA201,51,61,61,56,72,52,59,60
0170,CBCA202,62,60,52,69,62,64,62,60
0170,CBCA203,65,64,59,64,63,55,62,60
0170,CBCA204,54,57,62,52,53,65,57,60
0171,CBCA201,85,84,88,78,84,79,83,81
0171,CBCA202,82,72,84,84,70,76,78,81
0171,CBCA203,70,81,87,93,82,76,82,81
0171,CBCA204,77,85,85,90,76,78,82,81
0172,CBCA201,91,85,92,87,89,97,90,86
0172,CBCA202,84,84,85,87,78,84,84,86
0172,CBCA203,87,87,81,74,92,85,84,86
0172,CBCA204,88,78,97,83,75,87,85,86
0173,CBCA201,4,5,15,4,12,0,7,6
0173,CBCA202,0,9,7,3,0,7,4,6
0173,CBCA203,7,8,6,8,0,2,5,6
0173,CBCA204,6,4,15,0,7,13,8,6
0174,CBCA201,14,20,18,20,12,12,16,18
0174,CBCA202,19,19,15,19,18,26,19,18
0174,CBCA203,15,15,15,26,10,19,17,18
0174,CBCA204,24,21,25,21,15,12,20,18
0175,CBCA201,65,78,61,67,66,66,67,70
0175,CBCA202,79,63,65,68,71,69,69,70
0175,CBCA203,74,72,71,71,69,81,73,70
0175,CBCA204,74,64,71,70,75,76,72,70
0176,CBCA201,33,31,33,37,37,41,35,35
0176,CBCA202,32,33,35,31,44,33,35,35
0176,CBCA203,45,43,25,36,35,40,37,35
0176,CBCA204,34,39,31,37,24,28,32,35
0177,CBCA201,28,18,28,27,20,31,25,27
0177,CBCA202,29,34,32,22,30,33,30,27
0177,CBCA203,21,19,25,34,31,24,26,27
0177,CBCA204,35,18,22,26,29,24,26,27
0178,CBCA201,65,58,54,59,59,70,61,58
0178,CBCA202,57,50,61,56,56,51,55,58
0178,CBCA203,57,51,68,64,60,64,61,58
0178,CBCA204,56,51,49,58,55,64,56,58
0179,CBCA201,81,81,85,94,98,88,88,89
0179,CBCA202,84,99,86,83,90,85,88,89
0179,CBCA203,96,84,86,90,96,86,90,89
0179,CBCA204,86,86,90,90,99,89,90,89
0180,CBCA201,48,48,48,50,52,42,48,48
0180,CBCA202,45,41,45,46,52,57,48,48
0180,CBCA203,40,55,40,45,49,55,47,48
0180,CBCA204,53,59,59,43,49,42,51,48
0181,CBCA201,54,52,57,55,46,49,52,55
0181,CBCA202,58,58,62,43,57,59,56,55
0181,CBCA203,59,61,46,57,57,57,56,55
0181,CBCA204,59,52,56,47,60,51,54,55
0182,CBCA201,27,34,32,21,32,22,28,27
0182,CBCA202,22,21,33,30,18,33,26,27
0182,CBCA203,20,25,21,23,21,41,25,27
0182,CBCA204,25,28,24,40,25,35,30,27
0183,CBCA201,40,45,37,41,48,40,42,41
0183,CBCA202,40,49,32,44,40,46,42,41
0183,CBCA203,46,46,41,28,41,42,41,41
0183,CBCA204,44,33,30,38,45,38,38,41
0184,CBCA201,42,46,45,43,46,43,44,43
0184,CBCA202,45,50,43,44,38,47,45,43
0184,CBCA203,44,44,46,39,40,35,41,43
0184,CBCA204,42,39,43,38,49,40,42,43
0185,CBCA201,93,92,91,82,98,91,91,92
0185,CBCA202,85,100,92,95,99,96,95,92
0185,CBCA203,91,86,90,99,92,99,93,92
0185,CBCA204,100,95,87,86,93,85,91,92
0186,CBCA201,80,76,82,80,93,86,83,86
0186,CBCA202,82,94,85,83,79,92,86,86
0186,CBCA203,88,90,79,87,78,86,85,86
0186,CBCA204,93,91,93,95,90,82,91,86
0187,CBCA201,66,77,74,80,73,70,73,71
0187,CBCA202,74,80,68,69,64,75,72,71
0187,CBCA203,69,70,65,78,65,74,70,71
0187,CBCA204,71,79,65,62,68,79,71,71
0188,CBCA201,30,33,31,31,36,23,31,33
0188,CBCA202,33,32,36,31,36,33,34,33
0188,CBCA203,33,36,39,38,37,36,37,33
0188,CBCA204,33,34,27,36,42,24,33,33
0189,CBCA201,9,10,11,12,4,12,10,6
0189,CBCA202,5,7,2,3,0,5,4,6
0189,CBCA203,13,6,5,0,1,7,5,6
0189,CBCA204,18,9,9,3,2,0,7,6
0190,CBCA201,25,21,14,19,27,25,22,21
0190,CBCA202,14,22,27,16,16,17,19,21
0190,CBCA203,23,27,26,19,14,22,22,21
0190,CBCA204,19,18,21,23,21,24,21,21
0191,CBCA201,93,88,96,94,96,91,93,93
0191,CBCA202,90,97,90,100,98,83,93,93
0191,CBCA203,94,87,88,99,90,96,92,93
0191,CBCA204,96,82,88,96,94,94,92,93
0192,CBCA201,80,92,84,81,80,91,85,84
0192,CBCA202,78,86,80,91,80,83,83,84
0192,CBCA203,84,86,80,90,76,82,83,84
0192,CBCA204,94,79,78,83,79,90,84,84
0193,CBCA201,36,29,34,38,35,38,35,35
0193,CBCA202,31,44,26,27,26,38,32,35
0193,CBCA203,32,43,42,43,42,30,39,35
0193,CBCA204,28,36,45,34,34,25,34,35
0194,CBCA201,77,65,81,70,79,74,74,73
0194,CBCA202,73,76,75,72,78,82,76,73
0194,CBCA203,70,69,73,72,72,76,72,73
0194,CBCA204,65,66,72,72,67,75,70,73
0195,CBCA201,72,60,66,59,68,67,65,64
0195,CBCA202,72,73,52,60,66,63,64,64
0195,CBCA203,65,60,62,59,62,61,62,64
0195,CBCA204,68,68,60,66,62,67,65,64
0196,CBCA201,76,83,84,81,81,76,80,78
0196,CBCA202,77,75,80,81,75,77,78,78
0196,CBCA203,76,70,78,70,77,72,74,78
0196,CBCA204,77,82,81,83,71,86,80,78
0197,CBCA201,72,67,64,63,71,69,68,66
0197,CBCA202,66,66,60,66,69,76,67,66
0197,CBCA203,70,64,70,67,74,59,67,66
0197,CBCA204,63,62,69,66,63,59,64,66
0198,CBCA201,69,71,65,71,71,66,69,66
0198,CBCA202,57,56,64,71,64,72,64,66
0198,CBCA203,65,64,59,65,58,71,64,66
0198,CBCA204,68,72,69,67,67,64,68,66
0199,CBCA201,78,74,78,70,69,72,74,71
0199,CBCA202,69,70,74,63,71,71,70,71
0199,CBCA203,76,66,80,70,63,73,71,71
0199,CBCA204,67,65,71,67,70,74,69,71
0200,CBCA201,71,82,78,77,82,83,79,80
0200,CBCA202,78,76,86,72,77,77,78,80
0200,CBCA203,78,88,88,84,89,77,84,80
0200,CBCA204,79,89,83,75,82,73,80,80
0201,CBCA201,80,72,87,79,86,80,81,81
0201,CBCA202,70,90,82,83,80,90,83,81
0201,CBCA203,81,91,79,85,72,82,82,81
0201,CBCA204,80,77,76,77,78,83,79,81
0202,CBCA201,93,100,97,97,87,90,94,90
0202,CBCA202,89,91,88,97,97,89,92,90
0202,CBCA203,94,95,79,82,79,90,87,90
0202,CBCA204,90,83,91,89,78,88,87,90
0203,CBCA201,23,22,20,22,14,15,19,19
0203,CBCA202,9,23,16,16,14,22,17,19
0203,CBCA203,16,28,18,26,14,12,19,19
0203,CBCA204,7,27,17,12,29,30,20,19
0204,CBCA201,72,68,60,64,72,72,68,67
0204,CBCA202,66,70,63,77,65,63,67,67
0204,CBCA203,64,77,58,60,64,70,66,67
0204,CBCA204,66,70,62,63,70,68,67,67
0205,CBCA201,77,84,89,81,80,81,82,84
0205,CBCA202,89,89,79,85,87,83,85,84
0205,CBCA203,81,88,80,86,87,83,84,84
0205,CBCA204,82,84,80,77,84,91,83,84
0206,CBCA201,88,91,79,83,86,95,87,86
0206,CBCA202,86,81,86,93,87,87,87,86
0206,CBCA203,81,88,90,81,78,89,85,86
0206,CBCA204,83,90,85,76,78,94,84,86
0207,CBCA201,79,75,76,87,70,76,77,80
0207,CBCA202,81,76,83,90,75,84,82,80
0207,CBCA203,74,80,72,85,82,94,81,80
0207,CBCA204,85,74,87,79,75,83,81,80
0208,CBCA201,38,41,29,48,33,46,39,38
0208,CBCA202,43,33,33,26,43,32,35,38
0208,CBCA203,37,39,48,49,41,47,44,38
0208,CBCA204,39,27,38,44,29,40,36,38
0209,CBCA201,93,100,95,98,100,99,98,97
0209,CBCA202,96,100,98,99,93,93,97,97
0209,CBCA203,99,100,100,95,100,93,98,97
0209,CBCA204,89,95,100,100,95,100,97,97
0210,CBCA201,93,91,94,93,89,94,92,92
0210,CBCA202,94,99,93,91,87,87,92,92
0210,CBCA203,96,91,93,97,95,80,92,92
0210,CBCA204,89,92,88,100,90,84,91,92
0211,CBCA201,70,76,76,71,61,65,70,71
0211,CBCA202,74,76,64,82,79,65,73,71
0211,CBCA203,78,73,68,75,68,67,72,71
0211,CBCA204,65,63,71,66,75,65,68,71
0212,CBCA201,67,64,52,59,64,60,61,63
0212,CBCA202,65,61,72,64,68,59,65,63
0212,CBCA203,74,65,65,61,61,65,65,63
0212,CBCA204,61,70,58,67,60,57,62,63
0213,CBCA201,57,43,54,51,51,48,51,52
0213,CBCA202,57,46,52,51,49,53,51,52
0213,CBCA203,51,50,50,49,57,60,53,52
0213,CBCA204,59,56,57,53,49,41,53,52
0214,CBCA201,52,52,63,57,46,49,53,51
0214,CBCA202,43,56,61,56,44,53,52,51
0214,CBCA203,56,45,49,47,49,54,50,51
0214,CBCA204,44,50,52,59,45,47,50,51
0215,CBCA201,81,66,78,72,69,78,74,76
0215,CBCA202,82,83,67,75,74,86,78,76
0215,CBCA203,66,68,75,70,80,87,74,76
0215,CBCA204,70,78,78,84,74,77,77,76
0216,CBCA201,56,56,61,58,60,53,57,59
0216,CBCA202,65,64,65,51,64,56,61,59
0216,CBCA203,60,66,56,66,55,70,62,59
0216,CBCA204,61,57,48,62,50,56,56,59
0217,CBCA201,87,75,94,73,85,80,82,83
0217,CBCA202,71,80,91,91,84,76,82,83
0217,CBCA203,92,77,83,91,83,81,85,83
0217,CBCA204,79,89,89,81,86,84,85,83
0218,CBCA201,54,57,53,55,50,45,52,55
0218,CBCA202,60,58,52,53,50,52,54,55
0218,CBCA203,53,55,60,51,57,52,55,55
0218,CBCA204,63,60,57,55,51,55,57,55
0219,CBCA201,84,93,82,78,80,81,83,83
0219,CBCA202,87,79,88,89,79,87,85,83
0219,CBCA203,75,75,76,93,80,78,80,83
0219,CBCA204,79,83,89,89,82,86,85,83
0220,CBCA201,64,65,61,57,59,63,62,61
0220,CBCA202,65,59,61,53,72,62,62,61
0220,CBCA203,64,51,62,56,56,50,57,61
0220,CBCA204,66,59,61,60,67,61,62,61
0221,CBCA201,58,53,53,45,44,44,50,52
0221,CBCA202,48,55,49,64,51,52,53,52
0221,CBCA203,57,49,60,51,49,55,54,52
0221,CBCA204,53,52,52,48,49,55,52,52
0222,CBCA201,56,57,49,51,49,57,53,52
0222,CBCA202,43,61,46,55,54,51,52,52
0222,CBCA203,43,48,55,63,56,54,53,52
0222,CBCA204,55,51,54,52,53,43,51,52
0223,CBCA201,48,48,58,49,58,62,54,52
0223,CBCA202,56,49,62,58,50,53,55,52
0223,CBCA203,44,52,54,44,47,47,48,52
0223,CBCA204,44,58,54,52,54,52,52,52
0224,CBCA201,31,45,41,40,42,33,39,40
0224,CBCA202,46,49,39,41,33,49,43,40
0224,CBCA203,36,42,36,30,47,49,40,40
0224,CBCA204,43,40,29,47,41,32,39,40
0225,CBCA201,77,73,84,75,72,75,76,75
0225,CBCA202,82,64,79,73,77,71,74,75
0225,CBCA203,65,63,74,76,75,76,72,75
0225,CBCA204,76,80,74,74,73,80,76,75
0226,CBCA201,86,93,81,91,91,82,87,83
0226,CBCA202,90,80,81,77,77,82,81,83
0226,CBCA203,75,86,76,76,85,77,79,83
0226,CBCA204,86,86,80,86,88,86,85,83
0227,CBCA201,33,25,33,38,25,42,33,33
0227,CBCA202,31,33,29,44,27,30,32,33
0227,CBCA203,25,31,28,28,30,31,29,33
0227,CBCA204,32,39,40,36,35,41,37,33
0228,CBCA201,93,100,95,98,96,99,97,94
0228,CBCA202,93,89,98,99,87,92,93,94
0228,CBCA203,90,88,95,94,100,91,93,94
0228,CBCA204,95,85,99,91,95,96,94,94
0229,CBCA201,56,47,43,48,49,48,49,44
0229,CBCA202,36,36,41,47,39,45,41,44
0229,CBCA203,37,50,40,34,43,40,41,44
0229,CBCA204,44,34,45,49,49,46,45,44
0230,CBCA201,88,82,88,88,84,90,87,87
0230,CBCA202,85,86,89,89,88,79,86,87
0230,CBCA203,82,97,92,92,96,91,92,87
0230,CBCA204,85,78,90,81,95,78,85,87
0231,CBCA201,95,88,87,94,88,92,91,93
0231,CBCA202,98,97,93,96,94,86,94,93
0231,CBCA203,100,94,93,94,96,91,95,93
0231,CBCA204,100,91,88,100,83,86,91,93
0232,CBCA201,90,100,91,94,91,85,92,92
0232,CBCA202,99,100,97,86,93,83,93,92
0232,CBCA203,96,90,82,89,90,99,91,92
0232,CBCA204,89,99,88,100,95,85,93,92
0233,CBCA201,92,91,100,95,80,87,91,91
0233,CBCA202,99,94,90,90,91,93,93,91
0233,CBCA203,87,87,81,85,100,93,89,91
0233,CBCA204,94,87,93,86,90,99,92,91
0234,CBCA201,23,25,17,17,20,27,22,22
0234,CBCA202,26,27,22,16,22,26,23,22
0234,CBCA203,23,16,22,19,22,22,21,22
0234,CBCA204,28,31,20,26,17,21,24,22
0235,CBCA201,15,24,22,12,14,18,18,20
0235,CBCA202,24,19,23,22,20,25,22,20
0235,CBCA203,13,16,19,21,20,16,18,20
0235,CBCA204,28,23,29,15,19,28,24,20
0236,CBCA201,97,95,89,88,80,98,91,88
0236,CBCA202,89,82,89,81,85,85,85,88
0236,CBCA203,81,84,84,90,86,91,86,88
0236,CBCA204,87,89,90,78,94,89,88,88
0237,CBCA201,83,80,82,80,81,80,81,81
0237,CBCA202,74,76,80,79,90,88,81,81
0237,CBCA203,81,83,83,90,70,78,81,81
0237,CBCA204,87,80,82,86,85,76,83,81
0238,CBCA201,79,85,98,89,76,84,85,86
0238,CBCA202,84,97,92,86,79,75,86,86
0238,CBCA203,91,87,91,81,94,87,89,86
0238,CBCA204,89,83,90,86,88,77,86,86
0239,CBCA201,88,93,93,93,94,83,91,93
0239,CBCA202,92,95,89,89,88,98,92,93
0239,CBCA203,91,89,97,94,94,94,93,93
0239,CBCA204,100,89,99,93,94,100,96,93
0240,CBCA201,83,88,88,93,93,84,88,87
0240,CBCA202,93,82,80,91,91,84,87,87
0240,CBCA203,85,89,86,86,81,93,87,87
0240,CBCA204,85,91,89,83,80,95,87,87
0241,CBCA201,68,68,77,69,67,76,71,75
0241,CBCA202,83,73,84,69,77,81,78,75
0241,CBCA203,78,79,68,76,78,71,75,75
0241,CBCA204,74,70,73,74,78,85,76,75
0242,CBCA201,53,49,50,49,50,54,51,51
0242,CBCA202,50,52,46,42,58,54,50,51
0242,CBCA203,54,55,53,53,55,53,54,51
0242,CBCA204,56,46,47,46,45,52,49,51
0243,CBCA201,64,54,54,63,70,67,62,60
0243,CBCA202,63,58,54,64,55,57,59,60
0243,CBCA203,53,64,56,64,57,57,59,60
0243,CBCA204,62,59,61,59,66,56,61,60
0244,CBCA201,58,59,65,63,64,59,61,65
0244,CBCA202,57,74,66,70,66,63,66,65
0244,CBCA203,68,69,64,70,72,64,68,65
0244,CBCA204,57,64,63,70,59,64,63,65
0245,CBCA201,54,59,57,53,53,53,55,56
0245,CBCA202,57,47,59,57,58,57,56,56
0245,CBCA203,63,50,49,60,64,56,57,56
0245,CBCA204,56,53,54,58,51,57,55,56
0246,CBCA201,48,61,51,55,55,63,56,53
0246,CBCA202,49,52,42,49,53,44,48,53
0246,CBCA203,45,51,61,45,47,53,50,53
0246,CBCA204,47,54,61,53,62,62,57,53
0247,CBCA201,21,26,27,24,24,14,23,24
0247,CBCA202,26,23,18,25,20,33,24,24
0247,CBCA203,30,25,17,20,26,28,24,24
0247,CBCA204,22,17,21,25,27,25,23,24
0248,CBCA201,75,76,88,87,86,92,84,85
0248,CBCA202,93,89,87,82,88,80,87,85
0248,CBCA203,81,87,85,93,83,89,86,85
0248,CBCA204,82,84,75,88,91,84,84,85
0249,CBCA201,100,98,99,100,100,100,100,98
0249,CBCA202,100,97,98,86,100,95,96,98
0249,CBCA203,97,100,93,94,100,100,97,98
0249,CBCA204,99,100,100,95,98,95,98,98
0250,CBCA201,97,85,90,84,85,95,89,86
0250,CBCA202,83,80,84,93,82,92,86,86
0250,CBCA203,82,83,86,93,80,85,85,86
0250,CBCA204,90,90,91,82,82,80,86,86
0251,CBCA201,69,67,56,62,67,66,65,65
0251,CBCA202,76,59,66,58,67,65,65,65
0251,CBCA203,55,67,64,73,63,56,63,65
0251,CBCA204,61,69,74,61,71,67,67,65
0252,CBCA201,66,75,82,71,71,78,74,74
0252,CBCA202,79,78,66,81,77,79,77,74
0252,CBCA203,71,72,70,70,68,79,72,74
0252,CBCA204,74,76,76,74,67,71,73,74
0253,CBCA201,83,83,77,75,83,80,80,78
0253,CBCA202,76,71,79,75,81,79,77,78
0253,CBCA203,76,68,83,68,73,84,75,78
0253,CBCA204,81,84,74,85,81,78,81,78
0254,CBCA201,81,85,81,89,93,84,86,85
0254,CBCA202,85,77,88,94,75,78,83,85
0254,CBCA203,95,83,79,98,76,92,87,85
0254,CBCA204,84,79,81,81,89,90,84,85
0255,CBCA201,83,86,85,96,83,86,87,85
0255,CBCA202,85,88,76,84,73,85,82,85
0255,CBCA203,86,82,92,87,87,90,87,85
0255,CBCA204,76,90,77,89,86,91,85,85
0256,CBCA201,32,29,24,29,26,31,29,30
0256,CBCA202,38,24,32,38,34,32,33,30
0256,CBCA203,24,27,32,33,21,33,28,30
0256,CBCA204,29,30,28,26,26,36,29,30
0257,CBCA201,17,8,11,1,9,16,10,9
0257,CBCA202,5,12,15,7,14,8,10,9
0257,CBCA203,5,5,13,12,8,3,8,9
0257,CBCA204,12,14,4,13,10,4,10,9
0258,CBCA201,38,46,31,40,46,36,40,39
0258,CBCA202,47,42,39,32,45,44,42,39
0258,CBCA203,36,35,42,41,36,37,38,39
0258,CBCA204,37,33,39,43,29,44,38,39
0259,CBCA201,78,79,81,84,79,83,81,78
0259,CBCA202,75,76,82,74,79,74,77,78
0259,CBCA203,69,68,70,81,81,80,75,78
0259,CBCA204,84,81,83,84,71,78,80,78
0260,CBCA201,69,69,79,66,70,74,71,74
0260,CBCA202,66,84,82,67,75,76,75,74
0260,CBCA203,74,69,73,80,75,80,75,74
0260,CBCA204,76,71,68,74,71,83,74,74
0261,CBCA201,68,77,85,73,73,79,76,78
0261,CBCA202,81,81,83,78,86,71,80,78
0261,CBCA203,75,78,73,84,75,73,76,78
0261,CBCA204,72,79,81,82,84,71,78,78
0262,CBCA201,77,76,69,77,73,69,74,71
0262,CBCA202,68,66,83,64,66,73,70,71
0262,CBCA203,76,70,77,62,63,75,71,71
0262,CBCA204,75,61,69,76,73,64,70,71
0263,CBCA201,49,64,55,57,54,62,57,58
0263,CBCA202,57,51,56,58,48,48,53,58
0263,CBCA203,60,64,56,64,57,51,59,58
0263,CBCA204,57,59,64,67,70,59,63,58
0264,CBCA201,73,64,66,73,56,72,67,65
0264,CBCA202,60,60,66,61,67,60,62,65
0264,CBCA203,65,59,70,67,69,62,65,65
0264,CBCA204,63,64,71,56,63,61,63,65
0265,CBCA201,66,78,70,58,67,58,66,67
0265,CBCA202,78,70,72,72,70,67,72,67
0265,CBCA203,60,76,62,60,70,62,65,67
0265,CBCA204,59,63,66,70,61,71,65,67
0266,CBCA201,70,64,55,58,69,72,65,64
0266,CBCA202,71,69,74,58,68,62,67,64
0266,CBCA203,67,57,58,56,69,59,61,64
0266,CBCA204,64,62,70,65,61,59,64,64
0267,CBCA201,88,95,100,94,95,95,95,95
0267,CBCA202,89,86,98,92,100,96,94,95
0267,CBCA203,98,97,100,100,86,97,96,95
0267,CBCA204,98,100,93,92,91,100,96,95
0268,CBCA201,81,88,89,86,92,90,88,88
0268,CBCA202,88,90,83,88,91,93,89,88
0268,CBCA203,94,90,84,84,92,77,87,88
0268,CBCA204,79,92,88,87,87,89,87,88
0269,CBCA201,96,81,98,94,92,91,92,93
0269,CBCA202,86,94,89,97,95,92,92,93
0269,CBCA203,92,100,95,92,100,95,96,93
0269,CBCA204,93,88,95,86,93,95,92,93
0270,CBCA201,82,96,83,89,90,94,89,87
0270,CBCA202,86,92,87,87,86,83,87,87
0270,CBCA203,79,94,88,92,94,86,89,87
0270,CBCA204,94,86,85,82,80,84,85,87
0271,CBCA201,7,4,0,10,2,6,5,4
0271,CBCA202,0,0,10,5,2,4,4,4
0271,CBCA203,2,1,1,13,12,0,5,4
0271,CBCA204,1,1,0,7,2,1,2,4
0272,CBCA201,28,37,32,38,38,30,34,34
0272,CBCA202,34,30,37,33,35,40,35,34
0272,CBCA203,30,35,25,41,29,25,31,34
0272,CBCA204,43,34,38,30,36,26,35,34
0273,CBCA201,73,74,77,74,76,78,75,75
0273,CBCA202,74,66,77,79,74,77,75,75
0273,CBCA203,69,82,80,80,71,72,76,75
0273,CBCA204,79,70,79,76,72,78,76,75
0274,CBCA201,50,42,53,62,42,60,52,50
0274,CBCA202,43,53,60,48,48,57,52,50
0274,CBCA203,45,50,52,50,44,45,48,50
0274,CBCA204,52,56,54,39,52,43,49,50
0275,CBCA201,83,81,71,76,69,82,77,77
0275,CBCA202,79,85,72,82,78,72,78,77
0275,CBCA203,80,87,80,76,65,73,77,77
0275,CBCA204,79,83,71,73,78,81,78,77
0276,CBCA201,71,73,70,83,86,82,78,77
0276,CBCA202,71,73,85,74,81,73,76,77
0276,CBCA203,78,77,81,79,75,72,77,77
0276,CBCA204,84,79,73,79,73,78,78,77
0277,CBCA201,74,74,71,66,69,74,71,70
0277,CBCA202,79,66,68,67,64,78,70,70
0277,CBCA203,58,71,67,71,76,70,69,70
0277,CBCA204,67,71,68,71,69,65,69,70
0278,CBCA201,88,87,84,81,84,87,85,83
0278,CBCA202,88,83,73,92,87,82,84,83
0278,CBCA203,87,85,76,77,77,86,81,83
0278,CBCA204,82,79,73,77,86,90,81,83
0279,CBCA201,77,72,66,65,73,80,72,72
0279,CBCA202,77,71,76,66,68,71,72,72
0279,CBCA203,78,62,68,72,61,70,69,72
